TF_ID	Gene_ID	Family
Traes_7DS_3880F0FD0.1	Traes_7DS_3880F0FD0	SBP
Traes_7DS_4053B6E88.1	Traes_7DS_4053B6E88	bHLH
Traes_7DS_405F08A53.1	Traes_7DS_405F08A53	Nin-like
Traes_7DS_47B5A7FFF.1	Traes_7DS_47B5A7FFF	bZIP
Traes_7DS_538404789.2	Traes_7DS_538404789	bHLH
Traes_7DS_559DD9894.1	Traes_7DS_559DD9894	FAR1
Traes_7DS_5CB1C2862.2	Traes_7DS_5CB1C2862	NAC
Traes_7DS_6354FF359.1	Traes_7DS_6354FF359	FAR1
Traes_7DS_6418D89A3.1	Traes_7DS_6418D89A3	NAC
Traes_7DS_68E3ACF8E.1	Traes_7DS_68E3ACF8E	bHLH
Traes_7DS_78B5508C0.2	Traes_7DS_78B5508C0	NAC
Traes_7DS_791693792.1	Traes_7DS_791693792	E2F/DP
Traes_7DS_7B303CBAF.1	Traes_7DS_7B303CBAF	CAMTA
Traes_7DS_7F0AF83B0.1	Traes_7DS_7F0AF83B0	NAC
Traes_7DS_8E656BA43.1	Traes_7DS_8E656BA43	NAC
Traes_7DS_985883968.2	Traes_7DS_985883968	NAC
Traes_7DS_9FBF54244.1	Traes_7DS_9FBF54244	NAC
Traes_7DS_A07050CB8.1	Traes_7DS_A07050CB8	NF-YB
Traes_7DS_A1673EBA1.2	Traes_7DS_A1673EBA1	NF-YB
Traes_7DS_A4CA05A36.1	Traes_7DS_A4CA05A36	bHLH
Traes_7DS_AB399594E.2	Traes_7DS_AB399594E	SBP
Traes_7DS_B1FD1C84F.2	Traes_7DS_B1FD1C84F	Whirly
Traes_7DS_B671A4EAD.1	Traes_7DS_B671A4EAD	bHLH
Traes_7DS_B8013B22B.1	Traes_7DS_B8013B22B	bHLH
Traes_7DS_BA2B07F73.1	Traes_7DS_BA2B07F73	FAR1
Traes_7DS_BFFC94789.1	Traes_7DS_BFFC94789	NAC
Traes_7DS_C6A3C10A6.1	Traes_7DS_C6A3C10A6	bZIP
Traes_7DS_E2A582546.1	Traes_7DS_E2A582546	SBP
Traes_7DS_E5A18AAA4.1	Traes_7DS_E5A18AAA4	bZIP
Traes_7DS_E98DB84F1.1	Traes_7DS_E98DB84F1	FAR1
Traes_7DS_EB10DBA07.2	Traes_7DS_EB10DBA07	FAR1
Traes_7DS_FE8BC1125.1	Traes_7DS_FE8BC1125	BBR-BPC
Traes_1AL_B14FE48AF.1	Traes_1AL_B14FE48AF	ARF
Traes_1DL_92BCA55C0.2	Traes_1DL_92BCA55C0	ARF
Traes_2AL_05ECC440C.2	Traes_2AL_05ECC440C	ARF
Traes_2AL_89543BA1A.1	Traes_2AL_89543BA1A	ARF
Traes_2AL_A7941CB12.2	Traes_2AL_A7941CB12	ARF
Traes_2AL_C70217249.1	Traes_2AL_C70217249	ARF
Traes_2BL_1AED96909.1	Traes_2BL_1AED96909	ARF
Traes_2BL_A1A475B0F.1	Traes_2BL_A1A475B0F	ARF
Traes_2BL_E322FD546.3	Traes_2BL_E322FD546	ARF
Traes_2DL_8434C0251.2	Traes_2DL_8434C0251	ARF
Traes_2DL_A86E54838.2	Traes_2DL_A86E54838	ARF
Traes_2DL_FBE64209C.1	Traes_2DL_FBE64209C	ARF
Traes_3AL_561A00448.1	Traes_3AL_561A00448	ARF
Traes_3AL_A30A3C355.1	Traes_3AL_A30A3C355	ARF
Traes_3AL_E34DF2F08.1	Traes_3AL_E34DF2F08	ARF
Traes_3AS_9594B1341.2	Traes_3AS_9594B1341	ARF
TRAES3BF001100080CFD_t1	TRAES3BF001100080CFD_g	ARF
TRAES3BF007300580CFD_t1	TRAES3BF007300580CFD_g	ARF
TRAES3BF097400050CFD_t1	TRAES3BF097400050CFD_g	ARF
TRAES3BF111600210CFD_t1	TRAES3BF111600210CFD_g	ARF
Traes_3DL_1FC3735D9.1	Traes_3DL_1FC3735D9	ARF
Traes_3DL_5C378695E.1	Traes_3DL_5C378695E	ARF
Traes_3DL_734F1498E.1	Traes_3DL_734F1498E	ARF
Traes_3DL_BC7A7E056.1	Traes_3DL_BC7A7E056	ARF
Traes_5AS_A86138871.1	Traes_5AS_A86138871	ARF
Traes_5BS_3F6023CD6.1	Traes_5BS_3F6023CD6	ARF
Traes_5DS_A71D29AE1.1	Traes_5DS_A71D29AE1	ARF
Traes_6AS_10D92215D.2	Traes_6AS_10D92215D	ARF
Traes_6AS_967D58FB4.1	Traes_6AS_967D58FB4	ARF
Traes_6BS_444DFA94E.2	Traes_6BS_444DFA94E	ARF
Traes_6BS_BD894AD26.1	Traes_6BS_BD894AD26	ARF
Traes_6DL_52A25BEA4.1	Traes_6DL_52A25BEA4	ARF
Traes_6DS_8BE5BE6AC.1	Traes_6DS_8BE5BE6AC	ARF
Traes_6DS_F95C12EBB.1	Traes_6DS_F95C12EBB	ARF
Traes_7AL_1415D04BF.1	Traes_7AL_1415D04BF	ARF
Traes_7AL_F36D340F4.1	Traes_7AL_F36D340F4	ARF
Traes_7AS_582E3076D.1	Traes_7AS_582E3076D	ARF
Traes_7BL_66296695F.1	Traes_7BL_66296695F	ARF
Traes_7BL_B680A7DE0.1	Traes_7BL_B680A7DE0	ARF
Traes_7BS_3FD792335.1	Traes_7BS_3FD792335	ARF
Traes_7BS_F44A273F8.2	Traes_7BS_F44A273F8	ARF
Traes_7DL_343A252DC.1	Traes_7DL_343A252DC	ARF
Traes_7DL_C89614A4D.1	Traes_7DL_C89614A4D	ARF
Traes_7DS_1948388F8.2	Traes_7DS_1948388F8	ARF
Traes_7DS_7375BED72.2	Traes_7DS_7375BED72	ARF
Traes_1AL_29F610E15.1	Traes_1AL_29F610E15	B3
Traes_1AL_C340A8E74.2	Traes_1AL_C340A8E74	B3
Traes_1AS_02E068C7E.2	Traes_1AS_02E068C7E	B3
Traes_1BL_53C31B54B.1	Traes_1BL_53C31B54B	B3
Traes_1BL_60A56C455.1	Traes_1BL_60A56C455	B3
Traes_1BL_A8FC9D468.1	Traes_1BL_A8FC9D468	B3
Traes_1BL_B8B4C1FB6.1	Traes_1BL_B8B4C1FB6	B3
Traes_1BL_F14523046.1	Traes_1BL_F14523046	B3
Traes_1BS_03473DC22.2	Traes_1BS_03473DC22	B3
Traes_1DL_1806CFE5F.1	Traes_1DL_1806CFE5F	B3
Traes_1DL_1806CFE5F1.1	Traes_1DL_1806CFE5F1	B3
Traes_1DS_D4E92DDD4.1	Traes_1DS_D4E92DDD4	B3
Traes_1DS_EFCC1617E.2	Traes_1DS_EFCC1617E	B3
Traes_2AL_25382F498.2	Traes_2AL_25382F498	B3
Traes_2AL_41E2E66D9.1	Traes_2AL_41E2E66D9	B3
Traes_2AL_B518C11E4.1	Traes_2AL_B518C11E4	B3
Traes_2AS_70A738C1B.2	Traes_2AS_70A738C1B	B3
Traes_2AS_7A127A218.1	Traes_2AS_7A127A218	B3
Traes_2AS_C4FD8E351.2	Traes_2AS_C4FD8E351	B3
Traes_2AS_F4CEC9849.2	Traes_2AS_F4CEC9849	B3
Traes_2AS_FC3F1F39A.1	Traes_2AS_FC3F1F39A	B3
Traes_2BL_439C794F5.3	Traes_2BL_439C794F5	B3
Traes_2BL_5ECD53274.2	Traes_2BL_5ECD53274	B3
Traes_2BS_5B00A8C50.1	Traes_2BS_5B00A8C50	B3
Traes_2BS_667E8520D.2	Traes_2BS_667E8520D	B3
Traes_2BS_8AD8CD022.1	Traes_2BS_8AD8CD022	B3
Traes_2BS_A61094919.2	Traes_2BS_A61094919	B3
Traes_2BS_E29F278C4.1	Traes_2BS_E29F278C4	B3
Traes_2DL_2128A95BD.1	Traes_2DL_2128A95BD	B3
Traes_2DL_BB8506245.2	Traes_2DL_BB8506245	B3
Traes_2DS_3E4E3BEFC.2	Traes_2DS_3E4E3BEFC	B3
Traes_2DS_6584E8617.2	Traes_2DS_6584E8617	B3
Traes_2DS_896F9F33B.1	Traes_2DS_896F9F33B	B3
Traes_2DS_B1C947D2B.1	Traes_2DS_B1C947D2B	B3
Traes_3AL_1D19F288D.1	Traes_3AL_1D19F288D	B3
Traes_3AL_48A1E60D0.1	Traes_3AL_48A1E60D0	B3
Traes_3AL_C97D62D50.1	Traes_3AL_C97D62D50	B3
Traes_3AS_16C02FAE7.2	Traes_3AS_16C02FAE7	B3
Traes_3AS_2E5380A2A.1	Traes_3AS_2E5380A2A	B3
Traes_3AS_82DEC629B.1	Traes_3AS_82DEC629B	B3
Traes_3AS_D8AE0A149.1	Traes_3AS_D8AE0A149	B3
Traes_3AS_E0E90B815.2	Traes_3AS_E0E90B815	B3
Traes_3B_174B7D5D2.1	Traes_3B_174B7D5D2	B3
Traes_3B_2DFE8318A.1	Traes_3B_2DFE8318A	B3
Traes_3B_30A3E17C6.1	Traes_3B_30A3E17C6	B3
TRAES3BF002300110CFD_t1	TRAES3BF002300110CFD_g	B3
TRAES3BF003300050CFD_t1	TRAES3BF003300050CFD_g	B3
TRAES3BF006500040CFD_t1	TRAES3BF006500040CFD_g	B3
TRAES3BF016200040CFD_t1	TRAES3BF016200040CFD_g	B3
TRAES3BF020500010CFD_t1	TRAES3BF020500010CFD_g	B3
TRAES3BF020500020CFD_t1	TRAES3BF020500020CFD_g	B3
TRAES3BF032700040CFD_t1	TRAES3BF032700040CFD_g	B3
TRAES3BF039400040CFD_t1	TRAES3BF039400040CFD_g	B3
TRAES3BF039600020CFD_t1	TRAES3BF039600020CFD_g	B3
TRAES3BF042800070CFD_t1	TRAES3BF042800070CFD_g	B3
TRAES3BF043700270CFD_t1	TRAES3BF043700270CFD_g	B3
TRAES3BF048900180CFD_t1	TRAES3BF048900180CFD_g	B3
TRAES3BF054400100CFD_t1	TRAES3BF054400100CFD_g	B3
TRAES3BF054400110CFD_t1	TRAES3BF054400110CFD_g	B3
TRAES3BF054400190CFD_t1	TRAES3BF054400190CFD_g	B3
TRAES3BF065400200CFD_t1	TRAES3BF065400200CFD_g	B3
TRAES3BF066400010CFD_t1	TRAES3BF066400010CFD_g	B3
TRAES3BF072800060CFD_t1	TRAES3BF072800060CFD_g	B3
TRAES3BF104900020CFD_t1	TRAES3BF104900020CFD_g	B3
TRAES3BF111700070CFD_t1	TRAES3BF111700070CFD_g	B3
TRAES3BF118000010CFD_t1	TRAES3BF118000010CFD_g	B3
TRAES3BF171300020CFD_t1	TRAES3BF171300020CFD_g	B3
Traes_3DL_01DA17F63.1	Traes_3DL_01DA17F63	B3
Traes_3DL_2C29058E6.1	Traes_3DL_2C29058E6	B3
Traes_3DL_FA8CAF2B5.3	Traes_3DL_FA8CAF2B5	B3
Traes_3DS_CC9498D91.1	Traes_3DS_CC9498D91	B3
Traes_3DS_ECB844CBC.1	Traes_3DS_ECB844CBC	B3
Traes_4AL_0CCA685F3.1	Traes_4AL_0CCA685F3	B3
Traes_4AL_1D254E0E4.2	Traes_4AL_1D254E0E4	B3
Traes_4AL_286F71214.1	Traes_4AL_286F71214	B3
Traes_4AL_445A910EB.2	Traes_4AL_445A910EB	B3
Traes_4AL_4F2E6EF28.1	Traes_4AL_4F2E6EF28	B3
Traes_4AL_538993FFD.1	Traes_4AL_538993FFD	B3
Traes_4AL_D883FDB1D.1	Traes_4AL_D883FDB1D	B3
Traes_4AL_DC57F1ACA.1	Traes_4AL_DC57F1ACA	B3
Traes_4AL_ECC1C3641.2	Traes_4AL_ECC1C3641	B3
Traes_4AS_3698CBB71.1	Traes_4AS_3698CBB71	B3
Traes_4AS_A7507A8AF.2	Traes_4AS_A7507A8AF	B3
Traes_4AS_B523232F0.1	Traes_4AS_B523232F0	B3
Traes_4BL_1BE7F5B91.2	Traes_4BL_1BE7F5B91	B3
Traes_4BL_87A0339AD.2	Traes_4BL_87A0339AD	B3
Traes_4BL_D9784B20C1.1	Traes_4BL_D9784B20C1	B3
Traes_4BL_F6827247E.1	Traes_4BL_F6827247E	B3
Traes_4BS_5D04C29FF.2	Traes_4BS_5D04C29FF	B3
Traes_4BS_5FECB39FA.2	Traes_4BS_5FECB39FA	B3
Traes_4BS_9E4FBF387.1	Traes_4BS_9E4FBF387	B3
Traes_4BS_A021316A5.1	Traes_4BS_A021316A5	B3
Traes_4BS_E46925D04.1	Traes_4BS_E46925D04	B3
Traes_4DL_58F3F93CA.1	Traes_4DL_58F3F93CA	B3
Traes_4DL_59B1C9052.1	Traes_4DL_59B1C9052	B3
Traes_4DL_872A1302F.1	Traes_4DL_872A1302F	B3
Traes_4DL_A56CAE1AB.1	Traes_4DL_A56CAE1AB	B3
Traes_4DL_A83084AC1.1	Traes_4DL_A83084AC1	B3
Traes_4DL_AEF5AB905.2	Traes_4DL_AEF5AB905	B3
Traes_4DL_D0F3E9568.2	Traes_4DL_D0F3E9568	B3
Traes_4DS_12FDFA9F8.2	Traes_4DS_12FDFA9F8	B3
Traes_4DS_352C41430.2	Traes_4DS_352C41430	B3
Traes_4DS_E6210A614.1	Traes_4DS_E6210A614	B3
Traes_5AL_0A37969AE.2	Traes_5AL_0A37969AE	B3
Traes_5AL_9ACF2EAB6.2	Traes_5AL_9ACF2EAB6	B3
Traes_5AS_3D6AA43B5.1	Traes_5AS_3D6AA43B5	B3
Traes_5AS_B5962A71D.2	Traes_5AS_B5962A71D	B3
Traes_5BL_07CE92C7E.1	Traes_5BL_07CE92C7E	B3
Traes_5BL_80B490E25.1	Traes_5BL_80B490E25	B3
Traes_5BL_9BEB44AEE.2	Traes_5BL_9BEB44AEE	B3
Traes_5BL_B98E347A8.1	Traes_5BL_B98E347A8	B3
Traes_5BL_F17BA2960.1	Traes_5BL_F17BA2960	B3
Traes_5BS_03C103140.1	Traes_5BS_03C103140	B3
Traes_5BS_4AD5BD777.2	Traes_5BS_4AD5BD777	B3
Traes_5BS_580CC3E5F.2	Traes_5BS_580CC3E5F	B3
Traes_5BS_BE6397B54.2	Traes_5BS_BE6397B54	B3
Traes_5DL_CACDF70D6.1	Traes_5DL_CACDF70D6	B3
Traes_5DL_DC941F119.2	Traes_5DL_DC941F119	B3
Traes_5DL_F38B6F5C2.1	Traes_5DL_F38B6F5C2	B3
Traes_5DS_485F1D5FD.1	Traes_5DS_485F1D5FD	B3
Traes_5DS_675BEBC7B.2	Traes_5DS_675BEBC7B	B3
Traes_5DS_7E44031E8.1	Traes_5DS_7E44031E8	B3
Traes_5DS_8FE90C496.1	Traes_5DS_8FE90C496	B3
Traes_5DS_BF6C4095F.2	Traes_5DS_BF6C4095F	B3
Traes_5DS_F59D340A9.2	Traes_5DS_F59D340A9	B3
Traes_6AL_44AA5642C.1	Traes_6AL_44AA5642C	B3
Traes_6AL_6FF2ED257.1	Traes_6AL_6FF2ED257	B3
Traes_6AL_78DDE990E.2	Traes_6AL_78DDE990E	B3
Traes_6AS_39EE7AF68.3	Traes_6AS_39EE7AF68	B3
Traes_6BL_82D755454.1	Traes_6BL_82D755454	B3
Traes_6BS_9B9661BD3.1	Traes_6BS_9B9661BD3	B3
Traes_6DL_359607E93.1	Traes_6DL_359607E93	B3
Traes_7AL_C0DB55E98.2	Traes_7AL_C0DB55E98	B3
Traes_7AS_A4B5D1816.1	Traes_7AS_A4B5D1816	B3
Traes_7AS_B71C74E86.1	Traes_7AS_B71C74E86	B3
Traes_7BL_056959446.1	Traes_7BL_056959446	B3
Traes_7BL_6183FA9D4.1	Traes_7BL_6183FA9D4	B3
Traes_7BS_9D1E05CB7.1	Traes_7BS_9D1E05CB7	B3
Traes_7DS_A234A13E1.2	Traes_7DS_A234A13E1	B3
Traes_7DS_C57224E6E.1	Traes_7DS_C57224E6E	B3
Traes_1AS_90F3120F8.1	Traes_1AS_90F3120F8	AP2
Traes_1BL_3EFA4A82D.1	Traes_1BL_3EFA4A82D	AP2
Traes_1BS_E68807072.2	Traes_1BS_E68807072	AP2
Traes_1DS_2BB06F54C.1	Traes_1DS_2BB06F54C	AP2
Traes_2AL_2A39D7445.2	Traes_2AL_2A39D7445	AP2
Traes_2AL_7E3EE8C87.2	Traes_2AL_7E3EE8C87	AP2
Traes_2BL_569371098.2	Traes_2BL_569371098	AP2
Traes_2BL_8BDCCE9F8.1	Traes_2BL_8BDCCE9F8	AP2
Traes_2BL_EBA73F94F.1	Traes_2BL_EBA73F94F	AP2
Traes_2BL_FE46FC938.1	Traes_2BL_FE46FC938	AP2
Traes_2DL_3C1E0538E.2	Traes_2DL_3C1E0538E	AP2
TRAES3BF099200070CFD_t1	TRAES3BF099200070CFD_g	AP2
TRAES3BF114600210CFD_t1	TRAES3BF114600210CFD_g	AP2
Traes_4AL_C863DCEDC.1	Traes_4AL_C863DCEDC	AP2
Traes_4AS_231DDE5DB.2	Traes_4AS_231DDE5DB	AP2
Traes_4AS_93BB8FB3E.1	Traes_4AS_93BB8FB3E	AP2
Traes_4BL_D4491E3AB.1	Traes_4BL_D4491E3AB	AP2
Traes_4DL_63ACC4A09.1	Traes_4DL_63ACC4A09	AP2
Traes_4DL_6598DAF2E.1	Traes_4DL_6598DAF2E	AP2
Traes_5AL_F8DEBE8E7.1	Traes_5AL_F8DEBE8E7	AP2
Traes_5BL_B6C71B544.1	Traes_5BL_B6C71B544	AP2
Traes_5BL_E491AA5F3.1	Traes_5BL_E491AA5F3	AP2
Traes_5DL_2CF55DD05.1	Traes_5DL_2CF55DD05	AP2
Traes_6AL_CE4E76E1A.1	Traes_6AL_CE4E76E1A	AP2
Traes_6BL_340C2A897.1	Traes_6BL_340C2A897	AP2
Traes_6DL_2BAA4B7AA.1	Traes_6DL_2BAA4B7AA	AP2
Traes_7AS_A70A185F1.1	Traes_7AS_A70A185F1	AP2
Traes_7DL_7B0ABD21E.2	Traes_7DL_7B0ABD21E	AP2
Traes_7DL_AF3F7B5B2.1	Traes_7DL_AF3F7B5B2	AP2
Traes_4BL_5D316DD23.1	Traes_4BL_5D316DD23	AP2
Traes_1DL_633B39E24.1	Traes_1DL_633B39E24	AP2
Traes_6AS_53FA034C9.1	Traes_6AS_53FA034C9	AP2
Traes_6DL_6DC75B590.1	Traes_6DL_6DC75B590	AP2
Traes_2DL_1074BF139.1	Traes_2DL_1074BF139	AP2
Traes_5DL_B25AF1570.1	Traes_5DL_B25AF1570	AP2
Traes_5AL_63F3CF30A.2	Traes_5AL_63F3CF30A	AP2
Traes_2AL_5BA7E2623.1	Traes_2AL_5BA7E2623	AP2
Traes_5BL_5117B3E2A.2	Traes_5BL_5117B3E2A	AP2
Traes_5DL_E88449625.2	Traes_5DL_E88449625	AP2
Traes_5AL_06DC5CDA7.1	Traes_5AL_06DC5CDA7	AP2
Traes_2DL_490C926F8.1	Traes_2DL_490C926F8	AP2
Traes_7AL_2433E45D7.1	Traes_7AL_2433E45D7	AP2
Traes_3AL_0BDB63436.1	Traes_3AL_0BDB63436	AP2
Traes_1AL_08BAD7CD3.1	Traes_1AL_08BAD7CD3	ERF
Traes_1AL_258E7F2A3.1	Traes_1AL_258E7F2A3	ERF
Traes_1AL_7BE5906B2.1	Traes_1AL_7BE5906B2	ERF
Traes_1AL_88D49649D.1	Traes_1AL_88D49649D	ERF
Traes_1AL_A9FB6BF52.1	Traes_1AL_A9FB6BF52	ERF
Traes_1AL_C3AE6B128.1	Traes_1AL_C3AE6B128	ERF
Traes_1BL_09D8BE2C9.1	Traes_1BL_09D8BE2C9	ERF
Traes_1BL_8E4911A3C.1	Traes_1BL_8E4911A3C	ERF
Traes_1BL_BDF0801D01.2	Traes_1BL_BDF0801D01	ERF
Traes_1BL_E0397871B.1	Traes_1BL_E0397871B	ERF
Traes_1BL_E39CD252E.1	Traes_1BL_E39CD252E	ERF
Traes_1DL_CD3D9CDE7.1	Traes_1DL_CD3D9CDE7	ERF
Traes_2AL_0B28B6DBE.1	Traes_2AL_0B28B6DBE	ERF
Traes_2AL_0F08552FB.1	Traes_2AL_0F08552FB	ERF
Traes_2AL_158F8EE88.2	Traes_2AL_158F8EE88	ERF
Traes_2AL_3FB37A3E7.1	Traes_2AL_3FB37A3E7	ERF
Traes_2AL_43491B9E0.1	Traes_2AL_43491B9E0	ERF
Traes_2AL_45E6314EF.1	Traes_2AL_45E6314EF	ERF
Traes_2AL_61DB73424.1	Traes_2AL_61DB73424	ERF
Traes_2AL_6B6086A7C.2	Traes_2AL_6B6086A7C	ERF
Traes_2AL_9E90C2488.1	Traes_2AL_9E90C2488	ERF
Traes_2AL_E5A9615E2.3	Traes_2AL_E5A9615E2	ERF
Traes_2AL_F24D031AA.1	Traes_2AL_F24D031AA	ERF
Traes_2AL_FC6DD1383.1	Traes_2AL_FC6DD1383	ERF
Traes_2AS_72E9B68D2.2	Traes_2AS_72E9B68D2	ERF
Traes_2BL_0B09B840B.1	Traes_2BL_0B09B840B	ERF
Traes_2BL_1E57B73B21.5	Traes_2BL_1E57B73B21	ERF
Traes_2BL_304012B04.1	Traes_2BL_304012B04	ERF
Traes_2BL_3A3353970.1	Traes_2BL_3A3353970	ERF
Traes_2BL_593E1CCC2.1	Traes_2BL_593E1CCC2	ERF
Traes_2BL_5BA37F95E.1	Traes_2BL_5BA37F95E	ERF
Traes_2BL_5DC21F3CD.1	Traes_2BL_5DC21F3CD	ERF
Traes_2BL_5EFA85F52.1	Traes_2BL_5EFA85F52	ERF
Traes_2BL_859E9B1DA.2	Traes_2BL_859E9B1DA	ERF
Traes_2BL_970693C1F.1	Traes_2BL_970693C1F	ERF
Traes_2BL_984787AC0.1	Traes_2BL_984787AC0	ERF
Traes_2BL_9CD6E043A.2	Traes_2BL_9CD6E043A	ERF
Traes_2BL_B397F2CE3.1	Traes_2BL_B397F2CE3	ERF
Traes_2BL_CF47A74CC.2	Traes_2BL_CF47A74CC	ERF
Traes_2BL_E5F50498D.1	Traes_2BL_E5F50498D	ERF
Traes_2BL_E7871AFBA.1	Traes_2BL_E7871AFBA	ERF
Traes_2BL_FC0F8A3DC.1	Traes_2BL_FC0F8A3DC	ERF
Traes_2BS_0EE99D4A6.1	Traes_2BS_0EE99D4A6	ERF
Traes_2BS_5E7287209.1	Traes_2BS_5E7287209	ERF
Traes_2BS_B1A73C7A8.1	Traes_2BS_B1A73C7A8	ERF
Traes_2DL_2536A1C8C.2	Traes_2DL_2536A1C8C	ERF
Traes_2DL_81E326F1A.2	Traes_2DL_81E326F1A	ERF
Traes_2DL_A336122501.1	Traes_2DL_A336122501	ERF
Traes_2DL_B32203C91.1	Traes_2DL_B32203C91	ERF
Traes_2DL_CB03F0D2A.1	Traes_2DL_CB03F0D2A	ERF
Traes_2DL_D2EA554EA.1	Traes_2DL_D2EA554EA	ERF
Traes_2DS_9698ADBC2.1	Traes_2DS_9698ADBC2	ERF
Traes_2DS_A6A088AFC.1	Traes_2DS_A6A088AFC	ERF
Traes_2DS_D2EF60FE1.1	Traes_2DS_D2EF60FE1	ERF
Traes_3AL_7ECC5258D.1	Traes_3AL_7ECC5258D	ERF
Traes_3AS_62742A0471.1	Traes_3AS_62742A0471	ERF
TRAES3BF017100030CFD_t1	TRAES3BF017100030CFD_g	ERF
TRAES3BF024700170CFD_t1	TRAES3BF024700170CFD_g	ERF
TRAES3BF046300130CFD_t1	TRAES3BF046300130CFD_g	ERF
TRAES3BF051200070CFD_t1	TRAES3BF051200070CFD_g	ERF
TRAES3BF064700080CFD_t1	TRAES3BF064700080CFD_g	ERF
TRAES3BF073700060CFD_t1	TRAES3BF073700060CFD_g	ERF
TRAES3BF075600040CFD_t1	TRAES3BF075600040CFD_g	ERF
TRAES3BF075600050CFD_t1	TRAES3BF075600050CFD_g	ERF
TRAES3BF084200010CFD_t1	TRAES3BF084200010CFD_g	ERF
TRAES3BF091400270CFD_t1	TRAES3BF091400270CFD_g	ERF
TRAES3BF106000020CFD_t1	TRAES3BF106000020CFD_g	ERF
TRAES3BF108400040CFD_t1	TRAES3BF108400040CFD_g	ERF
TRAES3BF171600010CFD_t1	TRAES3BF171600010CFD_g	ERF
TRAES3BF176500010CFD_t1	TRAES3BF176500010CFD_g	ERF
Traes_3DL_83B339561.1	Traes_3DL_83B339561	ERF
Traes_3DS_70F9BD124.1	Traes_3DS_70F9BD124	ERF
Traes_4AL_1A0E673DC.1	Traes_4AL_1A0E673DC	ERF
Traes_4AL_5E86DF14B.1	Traes_4AL_5E86DF14B	ERF
Traes_4AL_D2D7703821.2	Traes_4AL_D2D7703821	ERF
Traes_4AL_F18648C49.1	Traes_4AL_F18648C49	ERF
Traes_4AS_094442636.2	Traes_4AS_094442636	ERF
Traes_4AS_0D75149B5.1	Traes_4AS_0D75149B5	ERF
Traes_4AS_18663793B.1	Traes_4AS_18663793B	ERF
Traes_4AS_1E79E1072.1	Traes_4AS_1E79E1072	ERF
Traes_4AS_8A64DBE8E.1	Traes_4AS_8A64DBE8E	ERF
Traes_4AS_9450AD3F4.1	Traes_4AS_9450AD3F4	ERF
Traes_4AS_A1A963CC4.1	Traes_4AS_A1A963CC4	ERF
Traes_4AS_FA4BBDBF9.2	Traes_4AS_FA4BBDBF9	ERF
Traes_4BL_21E038CCB.1	Traes_4BL_21E038CCB	ERF
Traes_4BL_39AE2989D.1	Traes_4BL_39AE2989D	ERF
Traes_4BL_5B2AF2556.1	Traes_4BL_5B2AF2556	ERF
Traes_4BL_71E35BBC1.1	Traes_4BL_71E35BBC1	ERF
Traes_4BL_762F09E09.1	Traes_4BL_762F09E09	ERF
Traes_4BL_7EC2BFC7B.1	Traes_4BL_7EC2BFC7B	ERF
Traes_4BS_180379032.1	Traes_4BS_180379032	ERF
Traes_4BS_591F7718A.1	Traes_4BS_591F7718A	ERF
Traes_4BS_DD5E68382.1	Traes_4BS_DD5E68382	ERF
Traes_4DL_A739DE8B2.1	Traes_4DL_A739DE8B2	ERF
Traes_4DL_CB92B5ABB.1	Traes_4DL_CB92B5ABB	ERF
Traes_4DL_D96E9236F.1	Traes_4DL_D96E9236F	ERF
Traes_4DL_FB8B5AAEB.2	Traes_4DL_FB8B5AAEB	ERF
Traes_4DL_FE7B7E018.1	Traes_4DL_FE7B7E018	ERF
Traes_4DS_97AC77E13.1	Traes_4DS_97AC77E13	ERF
Traes_4DS_9C01B536B.1	Traes_4DS_9C01B536B	ERF
Traes_4DS_AB2BEFAB3.1	Traes_4DS_AB2BEFAB3	ERF
Traes_5AL_14D9A9844.2	Traes_5AL_14D9A9844	ERF
Traes_5AL_27FB6BB0C.2	Traes_5AL_27FB6BB0C	ERF
Traes_5AL_E9FE08F07.1	Traes_5AL_E9FE08F07	ERF
Traes_5BL_027509D0D.1	Traes_5BL_027509D0D	ERF
Traes_5BL_0C3609EF0.2	Traes_5BL_0C3609EF0	ERF
Traes_5BL_199A847E4.1	Traes_5BL_199A847E4	ERF
Traes_5BL_310D4BA71.1	Traes_5BL_310D4BA71	ERF
Traes_5BL_4D65B66E2.1	Traes_5BL_4D65B66E2	ERF
Traes_5BL_4E044468C.1	Traes_5BL_4E044468C	ERF
Traes_5BL_5299B6B33.1	Traes_5BL_5299B6B33	ERF
Traes_5BL_60510E4A7.1	Traes_5BL_60510E4A7	ERF
Traes_5BL_60FC12DA6.2	Traes_5BL_60FC12DA6	ERF
Traes_5BL_63E444E80.2	Traes_5BL_63E444E80	ERF
Traes_5BL_6647931E2.1	Traes_5BL_6647931E2	ERF
Traes_5BL_7F0FD1538.2	Traes_5BL_7F0FD1538	ERF
Traes_5BL_7F84602F3.1	Traes_5BL_7F84602F3	ERF
Traes_5BL_8D6C8E27F.1	Traes_5BL_8D6C8E27F	ERF
Traes_5BL_98D063967.2	Traes_5BL_98D063967	ERF
Traes_5BL_B6A784025.1	Traes_5BL_B6A784025	ERF
Traes_5BL_B795CE108.2	Traes_5BL_B795CE108	ERF
Traes_5BL_C94A0F1D4.1	Traes_5BL_C94A0F1D4	ERF
Traes_5BL_D16B19610.1	Traes_5BL_D16B19610	ERF
Traes_5BL_F5D379AFC.1	Traes_5BL_F5D379AFC	ERF
